fit,user_id,item_id,weight_lbs,rating,rented_for,body_type,category,size,age,review_date,bust_size_num,bust_size_letter,height_in,review_month,review_day_of_month,review_year,recommend
fit,912264,127495,118.0,8.0,vacation,hourglass,dress,8,30.0,2016-01-26,32.0,4,66.0,1,26,2016,0
small,694934,1515649,,10.0,formal affair,hourglass,dress,54,25.0,2014-08-02,,,66.0,8,2,2014,1
fit,581981,123373,,10.0,other,petite,gown,4,25.0,2013-08-06,32.0,2,64.0,8,6,2013,1
fit,148634,204063,215.0,10.0,party,full bust,dress,51,34.0,2015-12-16,38.0,4,64.0,12,16,2015,1
fit,392363,694477,165.0,10.0,wedding,hourglass,dress,14,33.0,2015-06-07,34.0,4,62.0,6,7,2015,1
fit,394143,1064397,125.0,10.0,wedding,athletic,gown,4,27.0,2016-03-14,34.0,3,63.0,3,14,2016,1
fit,759611,263699,,10.0,wedding,athletic,dress,16,30.0,2015-01-03,34.0,3,70.0,1,3,2015,1
fit,97469,2884139,128.0,8.0,party,athletic,jumpsuit,9,34.0,2016-03-28,34.0,5,67.0,3,28,2016,0
fit,104277,2732280,135.0,10.0,everyday,athletic,coat,8,33.0,2016-12-14,34.0,2,70.0,12,14,2016,1
fit,260610,125465,114.0,10.0,formal affair,petite,gown,8,31.0,2014-10-30,34.0,1,63.0,10,30,2014,1
small,830576,753003,165.0,8.0,wedding,apple,gown,24,29.0,2016-08-16,38.0,4,69.0,8,16,2016,0
fit,348491,1064397,,10.0,wedding,,gown,12,29.0,2016-08-29,,,64.0,8,29,2016,1
fit,985341,226529,,10.0,formal affair,pear,gown,20,57.0,2017-03-19,34.0,2,63.0,3,19,2017,1
fit,573919,1058632,115.0,10.0,wedding,petite,dress,8,32.0,2017-08-29,34.0,3,62.0,8,29,2017,1
fit,320760,742741,132.0,10.0,everyday,hourglass,dress,8,40.0,2017-04-26,36.0,2,63.0,4,26,2017,1
fit,242962,125465,,8.0,wedding,hourglass,gown,16,34.0,2014-07-01,,,66.0,7,1,2014,0
small,303542,562188,140.0,8.0,party,,dress,16,26.0,2016-08-18,34.0,3,68.0,8,18,2016,0
fit,932305,255476,120.0,10.0,wedding,athletic,dress,12,23.0,2016-11-07,32.0,4,62.0,11,7,2016,1
fit,347654,1048184,120.0,10.0,party,hourglass,dress,8,37.0,2017-12-15,32.0,5,62.0,12,15,2017,1
fit,149966,1206618,130.0,8.0,work,athletic,dress,8,35.0,2017-09-08,34.0,2,67.0,9,8,2017,0
large,163545,130259,195.0,6.0,formal affair,hourglass,dress,28,30.0,2012-10-12,38.0,3,66.0,10,12,2012,0
small,646685,1631851,135.0,8.0,wedding,hourglass,gown,12,42.0,2017-09-24,34.0,4,65.0,9,24,2017,0
fit,768192,1146825,130.0,8.0,everyday,hourglass,dress,8,28.0,2016-08-11,,,65.0,8,11,2016,0
fit,472391,2290397,130.0,10.0,party,athletic,jumpsuit,8,25.0,2017-09-27,34.0,3,66.0,9,27,2017,1
fit,764542,153475,120.0,8.0,wedding,straight & narrow,gown,2,31.0,2014-04-13,32.0,3,67.0,4,13,2014,0
large,546525,1445609,145.0,8.0,everyday,hourglass,dress,14,34.0,2016-09-06,36.0,4,65.0,9,6,2016,0
fit,268448,476730,140.0,10.0,party,hourglass,maxi,12,33.0,2017-06-20,32.0,4,67.0,6,20,2017,1
fit,445442,2673990,,10.0,other,,jumpsuit,12,30.0,2015-11-18,34.0,2,68.0,11,18,2015,1
fit,60455,127865,130.0,10.0,wedding,hourglass,gown,8,30.0,2016-10-06,34.0,4,64.0,10,6,2016,1
fit,635476,149739,115.0,10.0,formal affair,petite,gown,4,36.0,2014-01-02,34.0,2,63.0,1,2,2014,1
fit,487255,982932,,10.0,wedding,hourglass,dress,20,28.0,2017-05-30,36.0,4,68.0,5,30,2017,1
small,368194,2175054,140.0,4.0,everyday,,top,14,33.0,2017-07-28,32.0,7,63.0,7,28,2017,0
fit,794871,126335,168.0,10.0,party,hourglass,dress,20,38.0,2013-06-14,38.0,3,70.0,6,14,2013,1
large,173899,132738,150.0,10.0,wedding,hourglass,gown,13,32.0,2014-10-30,34.0,2,64.0,10,30,2014,1
fit,370659,141548,165.0,10.0,formal affair,hourglass,gown,25,21.0,2014-04-27,36.0,4,67.0,4,27,2014,1
fit,322873,2821045,128.0,10.0,party,pear,romper,8,30.0,2015-04-01,32.0,2,67.0,4,1,2015,1
fit,634963,877767,130.0,8.0,formal affair,athletic,gown,13,26.0,2016-11-18,32.0,2,68.0,11,18,2016,0
fit,702127,1625843,140.0,10.0,wedding,,gown,4,38.0,2016-12-05,32.0,1,67.0,12,5,2016,1
fit,160692,467817,115.0,10.0,wedding,straight & narrow,dress,4,37.0,2017-08-25,32.0,2,67.0,8,25,2017,1
fit,734878,753788,178.0,10.0,party,full bust,sheath,20,41.0,2015-08-03,38.0,4,70.0,8,3,2015,1
small,641936,152510,,8.0,party,pear,dress,16,35.0,2014-04-07,,,62.0,4,7,2014,0
small,956423,1018841,165.0,8.0,other,hourglass,frock,24,31.0,2014-12-08,34.0,4,65.0,12,8,2014,0
fit,517738,2794512,145.0,10.0,other,pear,leggings,14,32.0,2017-08-25,32.0,2,64.0,8,25,2017,1
fit,231198,826672,130.0,10.0,formal affair,full bust,dress,8,45.0,2017-08-29,34.0,4,68.0,8,29,2017,1
fit,476197,1008562,135.0,10.0,formal affair,hourglass,gown,4,21.0,2017-02-20,32.0,2,67.0,2,20,2017,1
fit,420955,470444,125.0,4.0,party,pear,gown,8,39.0,2017-09-13,,,65.0,9,13,2017,0
fit,532007,1309537,,10.0,formal affair,,gown,16,,2017-10-05,36.0,1,67.0,10,5,2017,1
fit,942683,781825,125.0,10.0,other,straight & narrow,dress,8,61.0,2014-11-19,36.0,3,66.0,11,19,2014,1
fit,582455,135459,130.0,10.0,wedding,hourglass,dress,8,30.0,2014-07-17,34.0,3,63.0,7,17,2014,1
large,75044,1333481,140.0,10.0,party,pear,dress,14,29.0,2017-08-01,34.0,1,64.0,8,1,2017,1
fit,65879,226529,125.0,8.0,wedding,,gown,4,28.0,2017-10-10,32.0,1,63.0,10,10,2017,0
fit,268471,873547,140.0,10.0,wedding,hourglass,sheath,14,25.0,2017-04-19,34.0,4,64.0,4,19,2017,1
fit,858805,1309537,,10.0,wedding,hourglass,gown,16,34.0,2015-07-13,34.0,4,65.0,7,13,2015,1
large,848190,137585,,10.0,other,hourglass,sheath,16,31.0,2014-09-25,36.0,4,69.0,9,25,2014,1
fit,667081,172027,128.0,6.0,date,hourglass,dress,8,29.0,2014-08-20,32.0,3,62.0,8,20,2014,0
fit,153517,2130962,140.0,8.0,work,hourglass,jacket,14,43.0,2017-03-11,34.0,4,62.0,3,11,2017,0
fit,745739,168610,135.0,10.0,formal affair,hourglass,gown,12,22.0,2015-04-15,34.0,3,67.0,4,15,2015,1
fit,947597,765473,132.0,10.0,wedding,hourglass,gown,8,43.0,2017-07-02,34.0,2,66.0,7,2,2017,1
large,146449,276259,127.0,8.0,work,athletic,dress,8,26.0,2017-05-06,34.0,5,64.0,5,6,2017,0
fit,32023,596740,112.0,6.0,party,petite,dress,8,40.0,2017-08-13,34.0,3,61.0,8,13,2017,0
fit,314477,943243,155.0,10.0,formal affair,apple,gown,16,20.0,2016-02-29,36.0,4,69.0,2,29,2016,1
fit,700146,1529884,,10.0,wedding,athletic,sheath,16,32.0,2016-01-11,34.0,3,65.0,1,11,2016,1
fit,689743,344877,120.0,10.0,other,straight & narrow,maxi,1,28.0,2016-04-21,34.0,1,65.0,4,21,2016,1
fit,555473,131533,100.0,8.0,wedding,petite,gown,0,37.0,2017-05-16,32.0,1,64.0,5,16,2017,0
large,332799,141761,115.0,10.0,date,petite,dress,4,32.0,2015-03-31,32.0,2,63.0,3,31,2015,1
small,508273,737598,128.0,10.0,formal affair,petite,gown,11,34.0,2017-05-11,34.0,3,62.0,5,11,2017,1
fit,907296,527885,135.0,8.0,date,straight & narrow,shift,8,34.0,2016-01-12,34.0,2,70.0,1,12,2016,0
fit,130553,1880294,165.0,10.0,wedding,athletic,dress,20,38.0,2017-09-17,34.0,2,67.0,9,17,2017,1
fit,644975,124204,128.0,10.0,formal affair,full bust,dress,8,27.0,2012-02-23,38.0,4,64.0,2,23,2012,1
fit,832070,1391320,118.0,10.0,wedding,straight & narrow,dress,7,36.0,2017-05-10,,,69.0,5,10,2017,1
small,352451,145906,123.0,8.0,formal affair,hourglass,gown,4,35.0,2014-09-10,34.0,3,66.0,9,10,2014,0
fit,546442,144051,,8.0,formal affair,petite,sheath,16,37.0,2015-02-25,34.0,3,62.0,2,25,2015,0
fit,675352,131117,165.0,10.0,formal affair,hourglass,gown,28,36.0,2014-10-19,36.0,3,67.0,10,19,2014,1
fit,221624,2205897,120.0,10.0,party,petite,top,4,27.0,2017-12-05,32.0,2,66.0,12,5,2017,1
fit,598667,2331652,117.0,10.0,everyday,athletic,romper,8,37.0,2016-06-15,34.0,4,64.0,6,15,2016,1
fit,617540,132135,141.0,10.0,formal affair,hourglass,gown,16,31.0,2015-01-07,32.0,2,66.0,1,7,2015,1
fit,491040,1813420,,8.0,party,full bust,sheath,28,41.0,2015-09-14,38.0,4,65.0,9,14,2015,0
fit,240639,969553,119.0,8.0,work,petite,dress,8,40.0,2017-10-09,34.0,3,61.0,10,9,2017,0
fit,208875,172914,,8.0,wedding,full bust,dress,20,20.0,2014-10-04,34.0,4,65.0,10,4,2014,0
large,800361,2781112,110.0,8.0,other,pear,top,1,53.0,2017-12-03,32.0,4,59.0,12,3,2017,0
fit,206781,319191,130.0,8.0,wedding,athletic,dress,8,28.0,2016-10-30,34.0,2,69.0,10,30,2016,0
large,546629,1968677,,10.0,work,hourglass,dress,24,48.0,2016-01-27,36.0,2,66.0,1,27,2016,1
fit,103041,309634,135.0,8.0,work,full bust,dress,14,52.0,2016-07-30,34.0,3,67.0,7,30,2016,0
large,730953,209578,135.0,8.0,everyday,athletic,dress,8,44.0,2016-09-26,36.0,3,67.0,9,26,2016,0
large,475179,644425,115.0,8.0,party,athletic,sheath,4,36.0,2016-09-08,34.0,1,61.0,9,8,2016,0
small,114130,1689615,130.0,8.0,formal affair,full bust,gown,17,26.0,2017-06-06,34.0,5,67.0,6,6,2017,0
fit,53321,1984705,150.0,10.0,party,hourglass,dress,20,23.0,2017-03-02,34.0,3,65.0,3,2,2017,1
fit,511330,234144,145.0,10.0,work,athletic,dress,14,38.0,2016-05-27,34.0,4,66.0,5,27,2016,1
fit,893281,124204,135.0,10.0,party,athletic,dress,4,30.0,2017-01-04,34.0,3,68.0,1,4,2017,1
fit,890867,1675905,155.0,10.0,wedding,hourglass,dress,20,33.0,2015-12-16,34.0,2,67.0,12,16,2015,1
fit,252752,174391,,10.0,other,hourglass,dress,16,32.0,2013-06-05,36.0,4,64.0,6,5,2013,1
fit,195395,172914,119.0,10.0,other,hourglass,dress,16,33.0,2014-09-24,34.0,5,66.0,9,24,2014,1
small,773626,524341,120.0,10.0,formal affair,petite,gown,8,36.0,2017-10-08,34.0,2,63.0,10,8,2017,1
large,623993,132738,140.0,10.0,wedding,athletic,gown,5,29.0,2015-09-01,34.0,2,67.0,9,1,2015,1
fit,410607,131117,115.0,10.0,wedding,petite,gown,0,31.0,2013-08-05,32.0,2,64.0,8,5,2013,1
fit,847886,124204,125.0,10.0,wedding,petite,dress,8,37.0,2013-02-12,34.0,2,64.0,2,12,2013,1
small,518709,2434104,144.0,4.0,other,athletic,top,14,49.0,2017-12-11,36.0,2,65.0,12,11,2017,0
fit,502635,137585,,8.0,party,athletic,sheath,12,28.0,2014-09-02,34.0,2,69.0,9,2,2014,0
fit,500260,1679420,,10.0,everyday,athletic,sheath,16,47.0,2016-03-15,36.0,3,69.0,3,15,2016,1
small,860056,686614,125.0,2.0,work,petite,dress,12,57.0,2017-07-12,34.0,3,63.0,7,12,2017,0
fit,164233,1133906,140.0,8.0,work,hourglass,sheath,8,56.0,2016-10-04,36.0,3,63.0,10,4,2016,0
fit,35258,174391,142.0,10.0,other,athletic,dress,12,43.0,2015-04-07,36.0,2,66.0,4,7,2015,1
fit,937505,132738,125.0,8.0,formal affair,hourglass,gown,9,37.0,2014-08-27,36.0,2,67.0,8,27,2014,0
fit,291373,200269,130.0,10.0,other,straight & narrow,dress,8,33.0,2012-07-16,32.0,1,66.0,7,16,2012,1
large,677072,1605090,105.0,6.0,everyday,straight & narrow,dress,4,28.0,2016-07-22,,,66.0,7,22,2016,0
large,660019,126335,,8.0,wedding,athletic,dress,12,33.0,2011-12-31,34.0,3,63.0,12,31,2011,0
fit,86244,737598,140.0,8.0,wedding,athletic,gown,9,30.0,2016-09-21,34.0,1,68.0,9,21,2016,0
large,669330,724319,105.0,8.0,formal affair,petite,dress,1,38.0,2016-12-12,32.0,2,63.0,12,12,2016,0
fit,340907,1842923,118.0,10.0,wedding,petite,dress,1,26.0,2014-08-28,34.0,2,64.0,8,28,2014,1
fit,162244,2521310,135.0,10.0,everyday,hourglass,cardigan,14,70.0,2015-10-21,36.0,2,65.0,10,21,2015,1
fit,907759,131533,130.0,10.0,wedding,hourglass,gown,4,26.0,2016-11-21,32.0,2,65.0,11,21,2016,1
fit,855286,2673990,140.0,10.0,wedding,athletic,jumpsuit,8,44.0,2015-07-27,34.0,5,68.0,7,27,2015,1
fit,836300,2552714,135.0,8.0,everyday,athletic,sweater,8,30.0,2016-02-24,34.0,2,67.0,2,24,2016,0
fit,321164,1287125,120.0,10.0,party,hourglass,dress,4,29.0,2016-06-02,34.0,3,65.0,6,2,2016,1
small,398732,134849,145.0,10.0,wedding,pear,gown,8,31.0,2013-03-31,32.0,4,65.0,3,31,2013,1
fit,280156,2150854,130.0,10.0,vacation,full bust,romper,14,31.0,2015-08-19,36.0,4,61.0,8,19,2015,1
fit,215092,1815068,165.0,10.0,party,full bust,dress,20,32.0,2016-07-21,36.0,4,70.0,7,21,2016,1
fit,765399,123793,125.0,8.0,formal affair,athletic,gown,4,33.0,2013-11-13,32.0,3,63.0,11,13,2013,0
fit,395691,2708578,125.0,10.0,vacation,hourglass,top,8,27.0,2017-05-22,32.0,2,67.0,5,22,2017,1
fit,121478,125564,155.0,10.0,formal affair,full bust,gown,16,,2012-09-07,36.0,4,65.0,9,7,2012,1
fit,898338,755371,120.0,10.0,formal affair,hourglass,gown,4,26.0,2014-06-20,,,64.0,6,20,2014,1
fit,318131,1061890,,10.0,party,,sheath,4,54.0,2016-06-14,,,61.0,6,14,2016,1
fit,83797,1979590,125.0,10.0,formal affair,straight & narrow,gown,5,34.0,2017-04-11,32.0,3,70.0,4,11,2017,1
fit,41159,2578061,125.0,10.0,work,pear,jacket,4,30.0,2017-02-20,32.0,2,63.0,2,20,2017,1
fit,396939,1882156,130.0,10.0,wedding,athletic,gown,4,33.0,2017-04-02,36.0,1,68.0,4,2,2017,1
fit,342105,1309537,135.0,10.0,formal affair,hourglass,gown,12,24.0,2017-09-19,34.0,5,64.0,9,19,2017,1
fit,600532,127865,116.0,10.0,formal affair,petite,gown,4,49.0,2014-04-22,36.0,3,61.0,4,22,2014,1
fit,413365,126335,154.0,10.0,party,hourglass,dress,12,27.0,2016-06-29,34.0,3,66.0,6,29,2016,1
fit,864060,1770781,115.0,10.0,formal affair,athletic,dress,1,27.0,2016-04-04,32.0,3,65.0,4,4,2016,1
fit,556270,137585,140.0,10.0,other,athletic,sheath,12,33.0,2016-05-18,34.0,3,68.0,5,18,2016,1
fit,317632,2180197,160.0,10.0,wedding,,jumpsuit,24,58.0,2016-10-09,,,65.0,10,9,2016,1
fit,807690,181737,130.0,8.0,wedding,athletic,dress,20,29.0,2013-08-13,32.0,3,66.0,8,13,2013,0
small,449434,1329072,125.0,10.0,other,petite,dress,12,36.0,2017-09-06,,,64.0,9,6,2017,1
fit,534576,168610,120.0,10.0,wedding,athletic,gown,4,34.0,2014-10-23,32.0,3,66.0,10,23,2014,1
fit,734809,1038233,183.0,10.0,wedding,pear,sheath,32,59.0,2016-10-12,,,62.0,10,12,2016,1
fit,18536,136110,120.0,10.0,wedding,hourglass,dress,4,30.0,2014-11-16,36.0,3,64.0,11,16,2014,1
fit,169352,1378631,163.0,8.0,wedding,athletic,maxi,20,33.0,2016-05-15,34.0,3,63.0,5,15,2016,0
fit,722423,168592,140.0,10.0,wedding,hourglass,gown,12,28.0,2014-06-27,34.0,4,67.0,6,27,2014,1
fit,748128,1937688,153.0,10.0,party,pear,dress,20,41.0,2017-01-06,36.0,3,64.0,1,6,2017,1
fit,308620,141761,135.0,10.0,wedding,pear,dress,12,32.0,2017-11-13,36.0,1,66.0,11,13,2017,1
fit,59115,2168553,140.0,10.0,wedding,full bust,top,8,27.0,2017-04-18,32.0,4,67.0,4,18,2017,1
fit,220542,2261828,103.0,10.0,other,apple,romper,4,29.0,2015-10-02,34.0,2,62.0,10,2,2015,1
fit,337453,159395,120.0,10.0,formal affair,hourglass,gown,8,23.0,2014-08-25,34.0,4,63.0,8,25,2014,1
fit,849889,921642,90.0,10.0,formal affair,straight & narrow,dress,4,26.0,2016-03-28,34.0,1,65.0,3,28,2016,1
fit,815942,253667,120.0,10.0,work,hourglass,dress,1,27.0,2016-03-15,34.0,3,66.0,3,15,2016,1
large,759953,914568,132.0,8.0,other,,dress,14,45.0,2016-12-24,34.0,2,67.0,12,24,2016,0
small,854262,1245038,110.0,6.0,wedding,petite,dress,1,34.0,2017-06-20,32.0,4,63.0,6,20,2017,0
small,366460,132135,140.0,8.0,party,full bust,gown,20,31.0,2017-12-07,34.0,4,66.0,12,7,2017,0
large,214508,1446293,115.0,10.0,formal affair,hourglass,gown,4,19.0,2017-04-07,32.0,2,66.0,4,7,2017,1
fit,812207,1568020,120.0,10.0,wedding,petite,dress,4,49.0,2017-08-18,32.0,4,62.0,8,18,2017,1
fit,311276,2957481,155.0,8.0,everyday,straight & narrow,top,20,44.0,2015-11-17,34.0,4,70.0,11,17,2015,0
fit,100297,174086,160.0,8.0,wedding,pear,dress,16,31.0,2014-02-21,34.0,2,68.0,2,21,2014,0
fit,574481,131117,,10.0,wedding,hourglass,gown,0,29.0,2017-06-18,,,64.0,6,18,2017,1
fit,173402,1229740,134.0,8.0,wedding,apple,gown,20,36.0,2015-10-22,34.0,4,62.0,10,22,2015,0
fit,788077,132135,124.0,10.0,wedding,full bust,gown,12,36.0,2016-07-05,34.0,4,63.0,7,5,2016,1
fit,442058,430708,,8.0,party,,dress,20,,2017-05-04,36.0,3,63.0,5,4,2017,0
fit,862101,132738,,10.0,wedding,athletic,gown,17,34.0,2015-02-18,,,70.0,2,18,2015,1
fit,165402,2723278,160.0,8.0,everyday,pear,blouse,24,27.0,2017-10-16,36.0,3,65.0,10,16,2017,0
fit,720919,890500,144.0,6.0,work,athletic,shirtdress,24,53.0,2017-07-07,34.0,2,66.0,7,7,2017,0
fit,612354,1345080,135.0,10.0,party,hourglass,dress,12,24.0,2017-10-12,34.0,3,64.0,10,12,2017,1
large,41790,1297588,113.0,10.0,everyday,straight & narrow,dress,4,27.0,2016-11-18,32.0,1,66.0,11,18,2016,1
fit,538970,1213427,130.0,10.0,formal affair,athletic,gown,8,29.0,2017-01-25,34.0,1,67.0,1,25,2017,1
fit,444264,861707,155.0,8.0,wedding,hourglass,gown,13,27.0,2016-10-27,32.0,3,71.0,10,27,2016,0
small,218394,1424454,130.0,10.0,wedding,athletic,dress,14,32.0,2014-05-23,34.0,2,68.0,5,23,2014,1
fit,487377,152662,125.0,10.0,formal affair,straight & narrow,gown,5,40.0,2014-05-05,34.0,2,68.0,5,5,2014,1
fit,714066,1663870,126.0,10.0,wedding,straight & narrow,dress,4,30.0,2017-04-06,34.0,3,65.0,4,6,2017,1
fit,18819,1185240,139.0,8.0,party,hourglass,dress,8,62.0,2017-05-23,32.0,4,65.0,5,23,2017,0
large,200978,145906,160.0,10.0,wedding,straight & narrow,gown,17,40.0,2012-11-14,34.0,4,72.0,11,14,2012,1
small,313710,1626903,125.0,8.0,wedding,hourglass,dress,4,37.0,2014-09-30,34.0,2,66.0,9,30,2014,0
fit,36693,127081,135.0,10.0,date,straight & narrow,gown,4,35.0,2014-01-27,32.0,3,69.0,1,27,2014,1
fit,24677,484978,160.0,10.0,party,hourglass,dress,24,35.0,2015-04-17,38.0,4,66.0,4,17,2015,1
small,452119,135459,125.0,8.0,party,athletic,dress,12,54.0,2013-11-06,32.0,4,67.0,11,6,2013,0
fit,245787,2293670,145.0,10.0,everyday,hourglass,top,20,44.0,2017-10-18,38.0,3,67.0,10,18,2017,1
small,124088,1576857,122.0,10.0,other,straight & narrow,dress,4,29.0,2015-04-03,34.0,3,65.0,4,3,2015,1
fit,979508,524341,,10.0,wedding,,gown,12,42.0,2018-01-02,32.0,5,64.0,1,2,2018,1
large,496434,644425,108.0,4.0,wedding,petite,sheath,4,37.0,2014-04-29,,,62.0,4,29,2014,0
fit,987928,1460767,140.0,6.0,work,hourglass,dress,8,26.0,2017-01-23,34.0,2,65.0,1,23,2017,0
fit,437383,188052,115.0,10.0,wedding,petite,maxi,4,30.0,2014-09-21,34.0,3,62.0,9,21,2014,1
fit,84498,152836,170.0,10.0,other,hourglass,mini,20,34.0,2013-03-20,38.0,3,70.0,3,20,2013,1
large,145029,2364723,115.0,8.0,everyday,petite,culottes,8,43.0,2017-07-24,32.0,1,62.0,7,24,2017,0
fit,437161,1191124,125.0,8.0,work,full bust,shift,8,38.0,2016-01-28,34.0,5,66.0,1,28,2016,0
fit,433099,147594,170.0,6.0,date,hourglass,shift,24,35.0,2015-11-23,36.0,4,60.0,11,23,2015,0
small,72264,2684666,118.0,10.0,formal affair,hourglass,jumpsuit,12,24.0,2015-06-04,32.0,4,60.0,6,4,2015,1
fit,384503,131533,120.0,10.0,formal affair,petite,gown,3,38.0,2015-07-14,34.0,2,62.0,7,14,2015,1
fit,882604,137585,120.0,8.0,formal affair,hourglass,sheath,8,19.0,2013-11-23,36.0,3,68.0,11,23,2013,0
fit,644888,1469072,178.0,10.0,formal affair,athletic,gown,17,30.0,2017-10-28,36.0,2,69.0,10,28,2017,1
fit,858176,1499974,160.0,10.0,party,,dress,20,31.0,2017-04-10,,,65.0,4,10,2017,1
fit,175028,447893,130.0,10.0,party,straight & narrow,dress,16,39.0,2017-10-17,34.0,3,69.0,10,17,2017,1
fit,761949,172914,130.0,10.0,formal affair,athletic,dress,12,34.0,2014-06-19,36.0,2,65.0,6,19,2014,1
large,315458,2535883,110.0,8.0,everyday,straight & narrow,top,4,34.0,2017-05-24,32.0,2,65.0,5,24,2017,0
small,798983,130727,137.0,8.0,party,pear,dress,4,33.0,2016-04-05,32.0,3,68.0,4,5,2016,0
fit,491589,2036807,210.0,8.0,date,full bust,top,20,24.0,2017-07-19,38.0,5,69.0,7,19,2017,0
fit,388317,2735011,105.0,8.0,other,straight & narrow,romper,4,36.0,2016-07-21,32.0,3,63.0,7,21,2016,0
fit,552877,1335648,155.0,10.0,wedding,athletic,gown,20,30.0,2016-09-12,36.0,2,65.0,9,12,2016,1
fit,738397,2035790,125.0,10.0,wedding,hourglass,coat,14,28.0,2017-04-14,,,64.0,4,14,2017,1
small,383453,1515649,175.0,4.0,wedding,full bust,dress,26,37.0,2017-11-04,38.0,3,68.0,11,4,2017,0
fit,100976,1282254,130.0,10.0,formal affair,hourglass,dress,4,24.0,2017-10-21,34.0,3,66.0,10,21,2017,1
fit,968608,550322,,10.0,formal affair,,gown,21,38.0,2017-09-28,36.0,5,66.0,9,28,2017,1
fit,769019,1859039,135.0,10.0,party,hourglass,dress,8,31.0,2015-04-13,34.0,3,61.0,4,13,2015,1
fit,857815,1605839,165.0,10.0,other,pear,dress,24,23.0,2017-05-09,36.0,2,62.0,5,9,2017,1
fit,625569,132738,115.0,10.0,formal affair,pear,gown,4,31.0,2014-01-10,32.0,3,64.0,1,10,2014,1
small,390787,397303,140.0,10.0,wedding,athletic,dress,16,33.0,2016-09-19,36.0,1,65.0,9,19,2016,1
fit,196959,763288,150.0,8.0,other,hourglass,dress,20,34.0,2015-07-18,36.0,4,68.0,7,18,2015,0
small,157512,771815,125.0,8.0,party,straight & narrow,sheath,20,38.0,2017-12-06,34.0,4,68.0,12,6,2017,0
fit,546121,1962198,135.0,10.0,formal affair,athletic,dress,8,54.0,2015-05-04,34.0,2,66.0,5,4,2015,1
large,770980,671958,145.0,10.0,party,athletic,maxi,13,41.0,2015-07-07,34.0,3,68.0,7,7,2015,1
fit,545733,859692,120.0,10.0,other,athletic,dress,4,29.0,2016-03-21,32.0,4,64.0,3,21,2016,1
fit,278269,1303995,250.0,8.0,date,hourglass,sheath,45,27.0,2015-03-08,38.0,4,65.0,3,8,2015,0
fit,774346,1698166,150.0,10.0,wedding,pear,dress,16,28.0,2016-11-28,36.0,4,66.0,11,28,2016,1
fit,390308,1108555,115.0,10.0,wedding,petite,gown,1,28.0,2015-05-11,34.0,2,62.0,5,11,2015,1
fit,115720,2396750,140.0,10.0,formal affair,full bust,jumpsuit,20,39.0,2018-01-04,32.0,4,66.0,1,4,2018,1
fit,422156,127081,127.0,10.0,formal affair,hourglass,gown,11,28.0,2016-12-12,34.0,2,61.0,12,12,2016,1
fit,983494,152836,130.0,10.0,party,pear,mini,8,42.0,2014-02-26,34.0,2,63.0,2,26,2014,1
fit,996793,302043,135.0,10.0,date,athletic,dress,12,37.0,2017-04-11,32.0,3,67.0,4,11,2017,1
fit,614922,1883531,150.0,10.0,other,full bust,sheath,20,51.0,2017-03-20,36.0,4,65.0,3,20,2017,1
fit,313140,1383321,155.0,10.0,vacation,hourglass,dress,20,33.0,2016-01-27,32.0,4,64.0,1,27,2016,1
fit,897942,1655531,150.0,10.0,other,pear,maxi,14,31.0,2014-09-22,34.0,2,62.0,9,22,2014,1
fit,71598,815826,135.0,10.0,party,hourglass,dress,16,36.0,2017-12-11,34.0,3,67.0,12,11,2017,1
fit,263740,314633,180.0,10.0,wedding,hourglass,gown,25,33.0,2017-04-24,36.0,5,68.0,4,24,2017,1
fit,83718,2648913,125.0,10.0,work,,top,4,26.0,2017-11-02,32.0,4,66.0,11,2,2017,1
small,616977,177394,,10.0,wedding,hourglass,dress,12,24.0,2015-09-08,,,62.0,9,8,2015,1
fit,4245,247125,135.0,10.0,party,pear,dress,14,28.0,2014-12-23,34.0,3,68.0,12,23,2014,1
large,5760,124553,160.0,4.0,party,pear,dress,20,56.0,2014-09-23,34.0,4,67.0,9,23,2014,0
fit,500518,182578,125.0,10.0,wedding,hourglass,maxi,4,30.0,2014-11-21,34.0,3,65.0,11,21,2014,1
fit,798467,2635020,148.0,10.0,everyday,pear,top,14,45.0,2017-11-15,36.0,2,71.0,11,15,2017,1
fit,508486,142179,185.0,8.0,formal affair,full bust,gown,35,27.0,2017-05-14,,,67.0,5,14,2017,0
fit,454179,1831026,130.0,10.0,party,hourglass,dress,8,33.0,2015-06-23,36.0,3,66.0,6,23,2015,1
fit,182582,169961,140.0,6.0,date,hourglass,sheath,16,38.0,2015-07-02,36.0,3,67.0,7,2,2015,0
fit,579961,1045604,135.0,8.0,formal affair,athletic,dress,8,27.0,2016-12-18,32.0,2,66.0,12,18,2016,0
fit,801340,429191,,10.0,formal affair,,dress,8,26.0,2015-11-27,34.0,2,61.0,11,27,2015,1
small,644013,2516218,125.0,10.0,everyday,athletic,romper,14,29.0,2016-09-12,34.0,2,63.0,9,12,2016,1
fit,869407,128959,143.0,8.0,other,,gown,20,54.0,2017-11-10,34.0,4,63.0,11,10,2017,0
fit,374658,123793,170.0,10.0,formal affair,full bust,gown,20,35.0,2015-11-06,38.0,4,65.0,11,6,2015,1
fit,950636,1628426,135.0,10.0,everyday,petite,dress,8,29.0,2017-08-11,32.0,3,64.0,8,11,2017,1
