fit,user_id,item_id,weight_lbs,rating,rented_for,body_type,category,size,age,review_date,bust_size_num,bust_size_letter,height_in,review_month,review_day_of_month,review_year,recommend
fit,93312,1038233,162.0,8.0,wedding,pear,sheath,32,55.0,2017-10-11,36.0,1,64.0,10,11,2017,0
small,557397,123373,,6.0,formal affair,hourglass,gown,25,34.0,2013-04-18,36.0,4,71.0,4,18,2013,0
small,794361,136110,,10.0,wedding,full bust,dress,12,33.0,2014-03-24,34.0,4,64.0,3,24,2014,1
fit,461423,151551,,8.0,party,full bust,sheath,24,33.0,2015-09-21,38.0,4,66.0,9,21,2015,0
fit,850422,1003076,135.0,10.0,wedding,athletic,dress,4,32.0,2017-06-21,32.0,3,67.0,6,21,2017,1
fit,74291,127495,160.0,10.0,party,hourglass,dress,20,27.0,2016-10-23,36.0,3,72.0,10,23,2016,1
large,439321,1964198,110.0,8.0,other,petite,shift,4,30.0,2015-04-15,32.0,1,61.0,4,15,2015,0
fit,477198,130259,160.0,10.0,party,hourglass,dress,28,46.0,2012-12-17,38.0,4,61.0,12,17,2012,1
small,298322,141300,120.0,10.0,formal affair,straight & narrow,dress,8,28.0,2013-12-09,32.0,2,64.0,12,9,2013,1
fit,709977,828743,140.0,10.0,wedding,hourglass,dress,14,33.0,2017-11-15,,,67.0,11,15,2017,1
small,630131,657626,110.0,10.0,other,petite,dress,4,29.0,2017-04-18,34.0,2,59.0,4,18,2017,1
fit,605895,181737,140.0,10.0,wedding,hourglass,dress,16,61.0,2013-07-14,34.0,4,66.0,7,14,2013,1
fit,145057,1799377,145.0,10.0,wedding,athletic,dress,12,33.0,2017-11-08,34.0,2,67.0,11,8,2017,1
fit,540392,902478,180.0,8.0,formal affair,pear,gown,21,28.0,2016-04-23,34.0,4,67.0,4,23,2016,0
fit,522310,1961311,93.0,10.0,formal affair,,gown,4,30.0,2016-07-20,,,63.0,7,20,2016,1
fit,33093,2955734,140.0,10.0,work,athletic,skirt,16,38.0,2015-09-03,34.0,3,68.0,9,3,2015,1
fit,557558,127081,125.0,10.0,other,hourglass,gown,3,29.0,2017-07-06,32.0,4,62.0,7,6,2017,1
small,902254,450618,130.0,10.0,wedding,hourglass,dress,16,35.0,2017-05-03,34.0,3,65.0,5,3,2017,1
fit,406915,1472909,130.0,10.0,wedding,straight & narrow,dress,8,40.0,2015-12-15,34.0,2,64.0,12,15,2015,1
small,231768,1967750,150.0,8.0,work,hourglass,dress,16,36.0,2017-12-07,32.0,5,63.0,12,7,2017,0
fit,32925,1758131,122.0,10.0,other,straight & narrow,dress,8,26.0,2015-10-12,34.0,2,67.0,10,12,2015,1
fit,257847,1634960,120.0,10.0,other,straight & narrow,dress,8,22.0,2016-06-28,34.0,3,65.0,6,28,2016,1
fit,134074,1108814,173.0,10.0,wedding,hourglass,dress,20,31.0,2016-01-10,38.0,4,67.0,1,10,2016,1
fit,954154,1592912,165.0,6.0,party,pear,dress,24,29.0,2017-10-01,34.0,2,64.0,10,1,2017,0
fit,311162,2360471,110.0,8.0,vacation,straight & narrow,jumpsuit,1,26.0,2016-07-06,32.0,3,65.0,7,6,2016,0
fit,214675,137585,110.0,10.0,wedding,petite,sheath,4,33.0,2014-03-13,34.0,3,62.0,3,13,2014,1
fit,573653,188052,145.0,10.0,formal affair,athletic,maxi,20,31.0,2016-05-03,34.0,3,64.0,5,3,2016,1
fit,554977,1378631,110.0,10.0,formal affair,straight & narrow,maxi,12,31.0,2017-01-06,32.0,1,66.0,1,6,2017,1
fit,261203,1009546,130.0,10.0,party,athletic,dress,4,33.0,2017-09-15,32.0,1,64.0,9,15,2017,1
large,976089,1692683,110.0,8.0,wedding,,dress,1,28.0,2016-08-07,,,63.0,8,7,2016,0
fit,255868,1390212,,10.0,formal affair,athletic,sheath,12,31.0,2015-04-05,34.0,2,68.0,4,5,2015,1
large,864559,181737,180.0,10.0,wedding,hourglass,dress,20,29.0,2013-06-05,36.0,1,69.0,6,5,2013,1
fit,893440,154002,150.0,,formal affair,full bust,gown,12,23.0,2012-04-29,36.0,4,64.0,4,29,2012,0
fit,680693,130259,160.0,8.0,formal affair,hourglass,dress,16,43.0,2014-06-28,,,66.0,6,28,2014,0
fit,846283,1313746,130.0,10.0,party,hourglass,shift,8,46.0,2016-07-14,34.0,4,65.0,7,14,2016,1
small,233480,1982904,130.0,10.0,formal affair,athletic,sheath,14,32.0,2016-04-21,,,63.0,4,21,2016,1
small,52469,704861,120.0,4.0,work,hourglass,dress,14,60.0,2017-06-18,36.0,3,64.0,6,18,2017,0
fit,760387,2530612,135.0,10.0,party,full bust,romper,16,24.0,2016-08-10,,,62.0,8,10,2016,1
small,225727,555063,120.0,8.0,party,athletic,dress,4,30.0,2015-09-20,34.0,2,64.0,9,20,2015,0
fit,910929,135750,,6.0,party,pear,shift,12,34.0,2014-03-06,32.0,2,72.0,3,6,2014,0
fit,882349,851603,175.0,10.0,wedding,hourglass,dress,24,29.0,2016-11-18,36.0,4,61.0,11,18,2016,1
small,391289,585830,140.0,10.0,other,petite,dress,14,26.0,2015-03-19,34.0,3,62.0,3,19,2015,1
small,765998,348662,135.0,8.0,everyday,athletic,dress,8,35.0,2017-11-25,34.0,5,62.0,11,25,2017,0
fit,607075,1516843,113.0,10.0,wedding,straight & narrow,dress,1,38.0,2016-05-16,32.0,2,62.0,5,16,2016,1
small,631669,642677,138.0,8.0,other,athletic,dress,4,28.0,2015-11-06,34.0,2,66.0,11,6,2015,0
fit,268921,313568,131.0,10.0,work,athletic,dress,12,50.0,2016-06-20,34.0,3,66.0,6,20,2016,1
large,523846,124553,133.0,4.0,party,straight & narrow,dress,4,28.0,2016-03-04,32.0,2,69.0,3,4,2016,0
fit,365674,2200369,120.0,8.0,everyday,athletic,jacket,4,33.0,2017-12-29,34.0,2,62.0,12,29,2017,0
fit,241185,1996278,165.0,8.0,other,pear,blazer,16,33.0,2015-11-14,36.0,3,69.0,11,14,2015,0
fit,685225,2531493,140.0,6.0,date,pear,jumpsuit,13,32.0,2016-08-15,34.0,3,69.0,8,15,2016,0
fit,731543,1634960,130.0,10.0,party,,dress,8,29.0,2016-08-30,,,67.0,8,30,2016,1
fit,334638,1689782,,10.0,wedding,,gown,4,46.0,2017-11-17,32.0,3,64.0,11,17,2017,1
fit,37226,145906,130.0,10.0,wedding,pear,gown,4,30.0,2013-05-18,34.0,1,67.0,5,18,2013,1
small,821509,330238,145.0,10.0,wedding,hourglass,sheath,12,32.0,2015-11-13,34.0,2,67.0,11,13,2015,1
fit,234963,1154854,,10.0,party,full bust,dress,8,38.0,2017-03-30,30.0,4,65.0,3,30,2017,1
fit,254718,132738,,8.0,party,full bust,gown,28,34.0,2013-12-02,36.0,3,67.0,12,2,2013,0
fit,643446,1787191,125.0,10.0,other,athletic,sheath,1,28.0,2017-05-25,32.0,2,68.0,5,25,2017,1
fit,913121,166633,100.0,10.0,other,petite,mini,1,32.0,2014-08-31,34.0,3,59.0,8,31,2014,1
fit,919588,168610,126.0,10.0,wedding,hourglass,gown,2,34.0,2014-05-02,32.0,2,67.0,5,2,2014,1
large,561337,2783742,140.0,8.0,wedding,athletic,jumpsuit,8,30.0,2015-06-30,32.0,4,69.0,6,30,2015,0
fit,137298,2299144,155.0,10.0,everyday,,cardigan,14,46.0,2017-11-20,34.0,5,65.0,11,20,2017,1
large,118258,1332029,130.0,10.0,work,athletic,dress,12,37.0,2016-09-09,34.0,3,65.0,9,9,2016,1
fit,440881,2755189,140.0,8.0,party,full bust,jumpsuit,16,28.0,2016-12-26,36.0,4,67.0,12,26,2016,0
fit,934924,703458,,10.0,formal affair,athletic,sheath,20,56.0,2016-03-06,36.0,3,65.0,3,6,2016,1
fit,611557,695314,,10.0,party,hourglass,dress,14,35.0,2017-09-05,,,70.0,9,5,2017,1
fit,693563,1687082,115.0,10.0,wedding,straight & narrow,gown,1,28.0,2015-06-26,32.0,1,66.0,6,26,2015,1
fit,610007,142179,180.0,10.0,formal affair,hourglass,gown,35,59.0,2014-03-13,38.0,3,65.0,3,13,2014,1
small,783526,2155094,118.0,10.0,date,straight & narrow,jumpsuit,4,30.0,2015-03-04,,,65.0,3,4,2015,1
fit,63755,173235,135.0,8.0,party,straight & narrow,sheath,8,35.0,2015-10-12,36.0,1,69.0,10,12,2015,0
fit,868558,397303,130.0,10.0,party,,dress,16,46.0,2017-11-19,36.0,2,64.0,11,19,2017,1
fit,275108,647288,118.0,10.0,formal affair,petite,gown,8,41.0,2016-11-06,34.0,3,65.0,11,6,2016,1
fit,636601,765009,120.0,10.0,wedding,,sheath,4,31.0,2017-01-15,32.0,3,64.0,1,15,2017,1
fit,15207,141688,148.0,10.0,formal affair,hourglass,gown,17,28.0,2015-01-29,32.0,2,65.0,1,29,2015,1
fit,82538,2086931,135.0,10.0,everyday,hourglass,skirt,16,32.0,2017-05-08,34.0,4,65.0,5,8,2017,1
small,830874,555308,130.0,10.0,party,hourglass,dress,12,23.0,2016-02-16,32.0,3,65.0,2,16,2016,1
fit,442898,1799377,125.0,10.0,formal affair,hourglass,dress,4,25.0,2017-09-07,36.0,2,64.0,9,7,2017,1
fit,347422,614384,140.0,10.0,formal affair,athletic,dress,12,34.0,2017-04-24,34.0,2,65.0,4,24,2017,1
fit,432133,1158451,140.0,10.0,work,athletic,dress,16,51.0,2016-03-17,32.0,1,63.0,3,17,2016,1
fit,758141,1317673,150.0,8.0,wedding,straight & narrow,dress,20,32.0,2017-11-06,36.0,3,70.0,11,6,2017,0
fit,763584,193361,117.0,10.0,formal affair,petite,dress,1,34.0,2014-10-12,34.0,2,62.0,10,12,2014,1
fit,796962,126335,125.0,6.0,formal affair,full bust,dress,8,45.0,2012-12-07,34.0,4,60.0,12,7,2012,0
fit,477056,2821045,,10.0,other,hourglass,romper,14,38.0,2016-04-25,,,65.0,4,25,2016,1
fit,934779,1337205,,10.0,formal affair,full bust,gown,17,35.0,2015-10-06,36.0,3,68.0,10,6,2015,1
fit,566316,1148823,118.0,10.0,formal affair,hourglass,gown,4,25.0,2017-05-12,34.0,3,66.0,5,12,2017,1
fit,411355,319191,135.0,10.0,work,apple,dress,8,38.0,2016-11-14,32.0,2,66.0,11,14,2016,1
fit,483077,795320,100.0,10.0,other,petite,dress,1,59.0,2014-04-02,32.0,1,62.0,4,2,2014,1
fit,485296,139086,130.0,10.0,wedding,pear,gown,12,29.0,2017-09-17,34.0,1,65.0,9,17,2017,1
fit,447903,898283,124.0,10.0,formal affair,pear,gown,12,34.0,2017-05-14,36.0,2,61.0,5,14,2017,1
fit,113056,2058499,105.0,10.0,wedding,athletic,romper,4,30.0,2017-11-21,32.0,1,59.0,11,21,2017,1
fit,565439,1476825,,10.0,formal affair,hourglass,sheath,39,42.0,2016-06-05,,,68.0,6,5,2016,1
small,796426,1549763,130.0,10.0,party,athletic,sheath,12,27.0,2016-02-23,34.0,3,67.0,2,23,2016,1
small,279681,141300,129.0,10.0,wedding,straight & narrow,dress,5,35.0,2015-01-19,34.0,4,69.0,1,19,2015,1
large,343165,826672,159.0,8.0,party,hourglass,dress,20,26.0,2016-04-06,34.0,4,65.0,4,6,2016,0
fit,248441,174086,115.0,10.0,other,pear,dress,1,26.0,2016-12-13,32.0,2,64.0,12,13,2016,1
fit,821508,597314,145.0,10.0,wedding,athletic,dress,20,27.0,2016-08-29,34.0,3,64.0,8,29,2016,1
fit,936792,174258,123.0,10.0,formal affair,hourglass,dress,8,47.0,2012-10-10,32.0,4,65.0,10,10,2012,1
fit,470476,123373,155.0,10.0,formal affair,pear,gown,12,35.0,2015-11-15,36.0,2,67.0,11,15,2015,1
fit,669744,1317878,107.0,8.0,party,petite,dress,4,32.0,2017-06-29,34.0,2,64.0,6,29,2017,0
fit,513048,144714,180.0,10.0,formal affair,hourglass,gown,25,41.0,2015-05-11,38.0,3,70.0,5,11,2015,1
fit,241142,1871370,165.0,10.0,work,pear,dress,12,33.0,2017-09-27,34.0,3,66.0,9,27,2017,1
large,765704,1833819,103.0,8.0,formal affair,petite,gown,1,44.0,2017-04-28,34.0,3,63.0,4,28,2017,0
fit,527269,1203092,130.0,8.0,party,hourglass,dress,12,31.0,2017-12-11,32.0,5,64.0,12,11,2017,0
fit,261508,1000270,,10.0,party,hourglass,dress,12,33.0,2016-07-21,34.0,3,66.0,7,21,2016,1
fit,346243,987536,118.0,8.0,wedding,petite,gown,7,29.0,2015-05-28,32.0,4,63.0,5,28,2015,0
fit,616450,1508337,,10.0,vacation,hourglass,dress,12,26.0,2017-06-24,34.0,2,64.0,6,24,2017,1
fit,182823,2141414,160.0,10.0,everyday,pear,top,14,34.0,2016-08-17,32.0,3,69.0,8,17,2016,1
fit,390836,1163553,,10.0,wedding,athletic,dress,12,34.0,2017-06-29,,,72.0,6,29,2017,1
small,850824,255476,,10.0,party,petite,dress,16,32.0,2016-05-16,32.0,4,62.0,5,16,2016,1
fit,21389,180014,95.0,10.0,formal affair,petite,dress,1,22.0,2014-04-01,32.0,3,61.0,4,1,2014,1
small,61197,1255726,125.0,10.0,formal affair,pear,gown,8,27.0,2016-05-04,34.0,1,66.0,5,4,2016,1
large,823455,1445609,130.0,10.0,everyday,athletic,dress,14,26.0,2016-09-06,34.0,3,68.0,9,6,2016,1
fit,177567,152662,130.0,8.0,wedding,petite,gown,12,33.0,2015-01-24,34.0,1,62.0,1,24,2015,0
small,614939,172027,160.0,8.0,wedding,pear,dress,20,34.0,2014-08-04,,,64.0,8,4,2014,0
fit,661598,174086,145.0,8.0,wedding,hourglass,dress,12,30.0,2014-06-29,34.0,2,66.0,6,29,2014,0
large,236778,1534987,125.0,6.0,wedding,hourglass,sheath,8,29.0,2015-12-01,32.0,4,62.0,12,1,2015,0
fit,851172,2015956,175.0,10.0,everyday,athletic,top,20,29.0,2017-08-08,36.0,5,66.0,8,8,2017,1
large,676222,1099530,135.0,6.0,everyday,athletic,shift,12,48.0,2016-08-02,36.0,2,68.0,8,2,2016,0
fit,850971,123793,110.0,10.0,formal affair,straight & narrow,gown,1,33.0,2014-09-20,32.0,1,66.0,9,20,2014,1
small,511816,987536,112.0,8.0,wedding,straight & narrow,gown,1,26.0,2015-09-22,32.0,2,66.0,9,22,2015,0
fit,862941,166633,,10.0,wedding,petite,mini,4,33.0,2014-06-10,34.0,2,63.0,6,10,2014,1
small,690196,190793,110.0,4.0,wedding,petite,dress,4,37.0,2015-04-19,34.0,3,62.0,4,19,2015,0
fit,514664,1859039,132.0,10.0,other,petite,dress,8,34.0,2016-01-04,34.0,3,61.0,1,4,2016,1
fit,707695,123793,195.0,8.0,formal affair,full bust,gown,36,29.0,2014-03-17,38.0,4,70.0,3,17,2014,0
small,284822,153475,210.0,6.0,wedding,hourglass,gown,45,33.0,2015-06-16,38.0,2,67.0,6,16,2015,0
fit,424928,403748,120.0,10.0,work,hourglass,sheath,4,32.0,2017-09-26,34.0,3,64.0,9,26,2017,1
fit,36584,671958,120.0,8.0,everyday,apple,maxi,4,53.0,2015-05-28,34.0,4,64.0,5,28,2015,0
fit,802731,773361,112.0,10.0,work,hourglass,dress,1,43.0,2017-03-10,34.0,4,64.0,3,10,2017,1
fit,822350,450618,125.0,10.0,wedding,full bust,dress,20,31.0,2016-03-20,34.0,4,64.0,3,20,2016,1
fit,614111,1640699,120.0,10.0,formal affair,athletic,gown,8,39.0,2016-04-06,34.0,3,65.0,4,6,2016,1
fit,884127,172914,144.0,10.0,other,straight & narrow,dress,8,33.0,2014-09-14,34.0,3,67.0,9,14,2014,1
fit,709387,131698,150.0,8.0,wedding,hourglass,gown,17,25.0,2017-01-31,34.0,4,70.0,1,31,2017,0
fit,425606,2941958,129.0,10.0,vacation,pear,top,14,46.0,2017-03-01,34.0,3,65.0,3,1,2017,1
fit,292217,902200,185.0,8.0,formal affair,hourglass,gown,28,37.0,2015-02-23,36.0,2,67.0,2,23,2015,0
small,466919,424691,112.0,10.0,wedding,,sheath,4,40.0,2017-04-18,32.0,4,62.0,4,18,2017,1
fit,50115,172914,150.0,10.0,wedding,hourglass,dress,16,34.0,2014-02-23,36.0,4,64.0,2,23,2014,1
fit,224696,271412,230.0,8.0,party,hourglass,sheath,51,49.0,2016-12-03,,,66.0,12,3,2016,0
fit,185042,1221372,104.0,10.0,formal affair,petite,dress,4,24.0,2015-04-16,32.0,2,60.0,4,16,2015,1
fit,822677,2565135,,8.0,wedding,straight & narrow,suit,1,31.0,2014-03-18,34.0,1,67.0,3,18,2014,0
fit,215792,1717449,128.0,8.0,work,athletic,dress,8,41.0,2017-05-25,34.0,3,63.0,5,25,2017,0
small,876243,127495,115.0,4.0,party,athletic,dress,4,25.0,2015-04-07,32.0,2,64.0,4,7,2015,0
fit,985129,177394,110.0,8.0,wedding,athletic,dress,8,19.0,2017-06-09,34.0,1,67.0,6,9,2017,0
fit,430069,1017726,120.0,8.0,everyday,athletic,dress,4,35.0,2017-08-01,32.0,2,65.0,8,1,2017,0
fit,497307,1730006,145.0,10.0,wedding,athletic,dress,8,38.0,2016-05-10,36.0,3,70.0,5,10,2016,1
fit,374599,1469072,170.0,10.0,wedding,athletic,gown,21,38.0,2017-07-11,36.0,2,70.0,7,11,2017,1
small,802543,162634,,8.0,formal affair,straight & narrow,gown,13,22.0,2013-04-27,36.0,2,73.0,4,27,2013,0
large,50556,948002,158.0,8.0,formal affair,hourglass,gown,13,32.0,2016-02-02,34.0,5,72.0,2,2,2016,0
fit,411705,1669625,138.0,8.0,party,athletic,dress,12,48.0,2016-02-14,34.0,4,66.0,2,14,2016,0
fit,827326,174086,135.0,8.0,other,,dress,12,27.0,2015-09-22,36.0,4,63.0,9,22,2015,0
fit,309366,123793,,10.0,wedding,straight & narrow,gown,8,61.0,2014-09-29,34.0,2,64.0,9,29,2014,1
fit,906090,436710,130.0,6.0,other,pear,dress,8,31.0,2017-04-25,34.0,2,66.0,4,25,2017,0
small,349890,2626811,103.0,2.0,everyday,petite,top,4,31.0,2017-03-06,34.0,2,61.0,3,6,2017,0
fit,966213,2098918,122.0,10.0,vacation,hourglass,poncho,4,36.0,2017-01-05,32.0,3,64.0,1,5,2017,1
large,27229,1154732,142.0,10.0,work,hourglass,dress,8,27.0,2017-03-22,34.0,2,65.0,3,22,2017,1
fit,215971,403748,135.0,10.0,work,hourglass,sheath,20,45.0,2016-06-09,34.0,5,66.0,6,9,2016,1
fit,179210,1729232,125.0,10.0,formal affair,pear,gown,2,27.0,2015-03-26,32.0,3,62.0,3,26,2015,1
fit,909498,1516843,120.0,10.0,party,athletic,dress,4,29.0,2017-04-27,34.0,1,66.0,4,27,2017,1
fit,822892,174086,120.0,10.0,other,petite,dress,4,34.0,2014-01-01,34.0,1,64.0,1,1,2014,1
fit,802078,1896772,155.0,10.0,wedding,hourglass,dress,12,27.0,2015-04-04,34.0,4,70.0,4,4,2015,1
large,829143,2612706,126.0,10.0,party,athletic,jumpsuit,4,32.0,2015-12-15,34.0,2,66.0,12,15,2015,1
fit,490449,123793,100.0,10.0,other,straight & narrow,gown,1,22.0,2013-06-09,32.0,3,59.0,6,9,2013,1
fit,973274,1167757,120.0,10.0,party,pear,dress,4,27.0,2017-12-27,32.0,3,64.0,12,27,2017,1
fit,602320,451300,135.0,8.0,work,athletic,shift,8,45.0,2016-05-11,34.0,1,68.0,5,11,2016,0
fit,707353,2591734,105.0,8.0,everyday,petite,coat,8,26.0,2017-11-13,32.0,3,61.0,11,13,2017,0
fit,786040,123373,125.0,8.0,wedding,full bust,gown,8,30.0,2014-12-08,34.0,4,63.0,12,8,2014,0
fit,959942,1869763,150.0,10.0,other,,shift,20,19.0,2016-04-23,34.0,2,67.0,4,23,2016,1
fit,661810,136110,163.0,10.0,wedding,pear,dress,24,51.0,2014-04-28,36.0,4,64.0,4,28,2014,1
fit,777325,1146287,150.0,10.0,party,hourglass,gown,20,29.0,2017-12-11,36.0,5,60.0,12,11,2017,1
small,362533,172914,133.0,10.0,other,pear,dress,16,35.0,2014-04-23,34.0,3,68.0,4,23,2014,1
fit,955388,2756176,128.0,8.0,work,hourglass,down,8,27.0,2016-10-12,32.0,4,62.0,10,12,2016,0
fit,306165,231133,,10.0,party,pear,dress,24,46.0,2017-07-26,38.0,2,65.0,7,26,2017,1
fit,613007,836441,180.0,10.0,wedding,full bust,dress,24,48.0,2017-10-10,,,65.0,10,10,2017,1
fit,437508,1567172,140.0,10.0,wedding,athletic,dress,8,32.0,2016-10-04,34.0,2,67.0,10,4,2016,1
fit,820943,125564,127.0,10.0,formal affair,hourglass,gown,8,45.0,2015-06-27,34.0,2,61.0,6,27,2015,1
fit,136469,1226293,123.0,10.0,party,athletic,shift,8,32.0,2014-06-23,34.0,3,64.0,6,23,2014,1
fit,330291,1010328,125.0,10.0,formal affair,straight & narrow,gown,9,37.0,2017-02-17,34.0,3,67.0,2,17,2017,1
fit,124058,1982904,135.0,8.0,party,pear,sheath,14,31.0,2015-09-15,32.0,3,62.0,9,15,2015,0
fit,575310,145906,150.0,10.0,wedding,athletic,gown,13,36.0,2014-06-09,34.0,2,70.0,6,9,2014,1
small,320087,1769705,117.0,8.0,wedding,full bust,sheath,8,42.0,2014-08-10,34.0,4,63.0,8,10,2014,0
fit,731043,2122305,,10.0,party,petite,romper,1,28.0,2017-08-01,32.0,4,60.0,8,1,2017,1
fit,603079,344877,150.0,8.0,vacation,hourglass,maxi,12,30.0,2017-11-22,34.0,2,65.0,11,22,2017,0
fit,991702,2495121,120.0,10.0,everyday,petite,jacket,4,47.0,2017-12-01,34.0,2,62.0,12,1,2017,1
fit,780840,125564,,10.0,formal affair,pear,gown,21,52.0,2015-02-19,36.0,3,65.0,2,19,2015,1
large,330620,616682,125.0,10.0,formal affair,pear,gown,1,23.0,2015-11-15,34.0,1,64.0,11,15,2015,1
fit,584767,1800907,120.0,8.0,date,pear,dress,4,38.0,2017-05-05,32.0,1,62.0,5,5,2017,0
fit,362951,1038793,,10.0,party,full bust,dress,16,23.0,2017-11-08,34.0,4,65.0,11,8,2017,1
fit,176384,159395,140.0,10.0,wedding,hourglass,gown,14,39.0,2015-01-05,36.0,3,64.0,1,5,2015,1
fit,881158,166006,148.0,10.0,formal affair,pear,gown,20,33.0,2015-01-29,34.0,2,65.0,1,29,2015,1
small,901868,1530271,115.0,10.0,party,hourglass,dress,12,37.0,2016-03-01,34.0,1,59.0,3,1,2016,1
fit,65129,597314,130.0,10.0,wedding,pear,dress,14,25.0,2017-05-24,32.0,2,63.0,5,24,2017,1
fit,455250,1695279,140.0,8.0,wedding,hourglass,sheath,16,30.0,2016-04-10,34.0,2,72.0,4,10,2016,0
fit,552639,136860,140.0,10.0,wedding,athletic,sheath,12,27.0,2014-09-17,32.0,3,67.0,9,17,2014,1
small,943492,1295171,,8.0,formal affair,full bust,sheath,26,47.0,2016-05-02,36.0,4,67.0,5,2,2016,0
fit,251997,127495,125.0,10.0,formal affair,petite,dress,8,29.0,2015-02-09,34.0,2,62.0,2,9,2015,1
fit,893955,152836,,10.0,wedding,petite,mini,4,34.0,2013-01-10,,,61.0,1,10,2013,1
fit,214108,684381,105.0,8.0,work,petite,shirtdress,1,43.0,2016-06-29,32.0,4,62.0,6,29,2016,0
fit,133557,1773356,140.0,10.0,wedding,hourglass,gown,16,31.0,2015-04-15,,,65.0,4,15,2015,1
fit,857313,836631,127.0,10.0,other,pear,dress,12,37.0,2015-09-22,36.0,2,64.0,9,22,2015,1
fit,180207,128730,,8.0,party,,dress,1,35.0,2016-11-01,,,62.0,11,1,2016,0
large,793926,131117,185.0,10.0,wedding,apple,gown,29,28.0,2016-02-06,36.0,4,68.0,2,6,2016,1
small,620805,325470,140.0,6.0,work,pear,sheath,12,33.0,2017-10-13,34.0,2,67.0,10,13,2017,0
large,352652,1216038,150.0,6.0,party,pear,dress,12,34.0,2014-06-16,34.0,2,64.0,6,16,2014,0
fit,183683,169961,145.0,10.0,date,athletic,sheath,16,31.0,2015-02-25,34.0,3,69.0,2,25,2015,1
fit,716525,787799,,10.0,wedding,full bust,dress,20,36.0,2017-10-24,38.0,4,63.0,10,24,2017,1
fit,292021,1292843,140.0,10.0,other,hourglass,sheath,8,38.0,2017-07-18,32.0,5,69.0,7,18,2017,1
fit,663581,1030240,160.0,8.0,party,pear,dress,20,28.0,2016-03-22,34.0,2,64.0,3,22,2016,0
fit,375755,1513452,130.0,8.0,wedding,petite,dress,20,24.0,2017-07-05,34.0,2,63.0,7,5,2017,0
fit,926683,130259,215.0,10.0,party,pear,dress,35,34.0,2013-02-12,38.0,2,68.0,2,12,2013,1
small,785937,1467111,167.0,10.0,everyday,full bust,dress,20,28.0,2017-05-24,36.0,4,70.0,5,24,2017,1
fit,562031,1496861,155.0,10.0,wedding,full bust,sheath,20,41.0,2016-10-24,36.0,3,66.0,10,24,2016,1
fit,896281,2053531,121.0,10.0,party,petite,pants,4,30.0,2017-02-20,34.0,2,64.0,2,20,2017,1
large,117522,2559484,135.0,6.0,work,hourglass,jumpsuit,14,62.0,2016-02-10,36.0,3,63.0,2,10,2016,0
fit,949163,1419083,,10.0,wedding,petite,dress,1,25.0,2016-12-28,32.0,1,63.0,12,28,2016,1
fit,567786,137585,125.0,10.0,party,athletic,sheath,1,42.0,2014-07-24,34.0,3,64.0,7,24,2014,1
fit,535918,1962198,,10.0,wedding,,dress,12,33.0,2017-10-02,34.0,4,68.0,10,2,2017,1
fit,262217,1054067,,8.0,formal affair,hourglass,gown,16,31.0,2017-09-02,36.0,4,67.0,9,2,2017,0
fit,83582,2885039,150.0,10.0,everyday,athletic,coat,14,24.0,2017-03-30,,,72.0,3,30,2017,1
fit,202424,1450102,180.0,10.0,wedding,full bust,dress,28,28.0,2016-11-29,40.0,5,67.0,11,29,2016,1
fit,122380,140877,120.0,10.0,formal affair,petite,gown,2,31.0,2015-02-02,32.0,1,67.0,2,2,2015,1
fit,606986,1312996,135.0,10.0,formal affair,straight & narrow,gown,13,30.0,2015-01-13,34.0,2,70.0,1,13,2015,1
fit,620169,127865,150.0,10.0,party,hourglass,gown,24,44.0,2014-03-16,36.0,3,65.0,3,16,2014,1
small,716314,126335,240.0,8.0,party,pear,dress,57,30.0,2014-08-28,36.0,3,68.0,8,28,2014,0
fit,55828,1547971,175.0,10.0,formal affair,pear,gown,12,40.0,2015-12-21,36.0,1,65.0,12,21,2015,1
fit,48016,1469072,130.0,10.0,formal affair,,gown,8,30.0,2017-06-14,36.0,3,66.0,6,14,2017,1
large,25506,1156321,148.0,10.0,wedding,hourglass,dress,12,40.0,2017-08-19,36.0,3,64.0,8,19,2017,1
fit,776484,789767,,10.0,other,full bust,dress,16,40.0,2017-09-14,36.0,3,63.0,9,14,2017,1
small,714077,379201,,10.0,formal affair,athletic,gown,16,36.0,2015-05-13,36.0,2,63.0,5,13,2015,1
fit,9867,1424883,160.0,10.0,date,apple,dress,20,40.0,2016-05-22,36.0,4,70.0,5,22,2016,1
large,631724,845730,120.0,6.0,everyday,petite,dress,4,36.0,2017-04-11,32.0,2,64.0,4,11,2017,0
fit,846723,2896412,125.0,10.0,work,hourglass,blazer,8,26.0,2017-06-06,34.0,3,62.0,6,6,2017,1
fit,365013,1473668,135.0,10.0,formal affair,athletic,gown,12,39.0,2017-01-29,36.0,3,65.0,1,29,2017,1
small,930097,131533,175.0,8.0,formal affair,apple,gown,35,49.0,2017-01-18,,,66.0,1,18,2017,0
small,719452,1463543,145.0,10.0,other,athletic,gown,13,31.0,2015-09-20,34.0,2,67.0,9,20,2015,1
fit,161489,702133,,10.0,wedding,,dress,24,37.0,2017-11-14,38.0,3,67.0,11,14,2017,1
fit,370212,1238932,,10.0,wedding,pear,dress,20,28.0,2015-07-08,34.0,2,64.0,7,8,2015,1
fit,624100,1936454,155.0,10.0,other,hourglass,maxi,12,31.0,2017-11-09,36.0,3,67.0,11,9,2017,1
